Author	Id	Content	Created_at	Edited_at	Mentions
Fircoal	725081192977662055	but that to not focus on sacraficing is a big mistake	2020-06-23 20:13:47.763000	None	
Sharur	725081198476656691	> we can, but not fucking up the sacrifice is more important than not fucking up governor |newline| absolutely	2020-06-23 20:13:49.074000	None	
DDL	725081226171645972	Yeah ok	2020-06-23 20:13:55.677000	None	
conjugate	725081375681806347	peddler chancellor sounds like the perfect thing	2020-06-23 20:14:31.323000	None	
conjugate	725081410800451644	if we can slowly get him there as we gradually learn who he is	2020-06-23 20:14:39.696000	None	
Sharur	725081423341682708	is it reasonable for me to vote <sacrifice655946392082186302> Rozy yet for having her only comments being about my availability?	2020-06-23 20:14:42.686000	None	
Sharur	725081543197852123	I guess that's not technically accurate	2020-06-23 20:15:11.262000	None	
Sharur	725081650597199975	we have rather a lot of votes for so early in the game, does anyone want to try to convince me to join their vote?	2020-06-23 20:15:36.868000	None	
DDL	725081701478563940	Fuck technicality, burn the witch	2020-06-23 20:15:48.999000	None	
DDL	725081762740305980	(saying this about someone elses vote Im not actually taking part in)	2020-06-23 20:16:03.605000	None	
Anders	725081946597883995	guys, remind me again why I was complaining that the euro game had too little chat?  How did I not see this as the blessing that it was	2020-06-23 20:16:47.440000	None	
DDL	725081986695299133	(it was a joke guys)	2020-06-23 20:16:57	None	
Sharur	725082034694782976	> What’s the problem with having a WW as gov day1? |newline| > i mean, when I wake up tomo and sharur is back I dont want to read 1000+ messages |newline| <sacrifice655946392082186302> mik	2020-06-23 20:17:08.444000	None	
Anders	725082088004386832	should governor candidates declare running mates?	2020-06-23 20:17:21.154000	None	
conjugate	725082171693465630	cant hurt	2020-06-23 20:17:41.107000	None	
Sharur	725082174419894363	> guys, remind me again why I was complaining that the euro game had too little chat?  How did I not see this as the blessing that it was |newline| you just don't like winning enough	2020-06-23 20:17:41.757000	None	
Sharur	725082233882411041	unless you're a <werewolf693949777167253634>	2020-06-23 20:17:55.934000	None	
Sharur	725082254115602443	HMM	2020-06-23 20:18:00.758000	None	
Caetra	725082318456356904	my win condition isn't to kill all the werewolves |newline| my win condition is to out-post sharur	2020-06-23 20:18:16.098000	None	
DDL	725082337565606000	The plot thickens	2020-06-23 20:18:20.654000	None	
Caetra	725082357018656919	for joke reasons, this is legal	2020-06-23 20:18:25.292000	None	
bazkitcase5	725082374148456529	haha, good luck with that	2020-06-23 20:18:29.376000	None	
conjugate	725082425088147566	what r the odds for town to win by just saccing random every day?:D	2020-06-23 20:18:41.521000	None	
Sharur	725082442532126720	Caetra riffing off of my riffs	2020-06-23 20:18:45.680000	None	
Fircoal	725082459263205476	bad @ cat	2020-06-23 20:18:49.669000	None	
Sharur	725082469983846520	what a time to be alive	2020-06-23 20:18:52.225000	None	
Will((ow)|(iam))	725082508592545803	I've declared that, as governor, my chancellor will be whomever has 2nd most votes for governor. In the case of a tie, I'll figure something out.	2020-06-23 20:19:01.430000	None	
Sharur	725082563114303550	with few enough PRs, we do end up doing something akin to random <sacrifice655946392082186302> every day	2020-06-23 20:19:14.429000	None	
Sharur	725082599747223612	but to do that intentionally/explicitly would be madness	2020-06-23 20:19:23.163000	None	
DDL	725082649135415367	> what r the odds for town to win by just saccing random every day?:D |newline| <@173497654561603584>  |newline|  |newline| I once did a simulation for a setup I was making and it's like 30%	2020-06-23 20:19:34.938000	None	,conjugate#3677
conjugate	725082780920315944	30% sounds way higher than i imagined	2020-06-23 20:20:06.358000	None	
Fircoal	725082804236451840	same	2020-06-23 20:20:11.917000	None	
DDL	725082872196628641	Between 25 and 30 I think	2020-06-23 20:20:28.120000	None	
Bluey The Bear	725082931168673906	Does that make assumptions about wolves voting or not voting for each other?	2020-06-23 20:20:42.180000	None	
Sharur	725082967327899659	> I've declared that, as governor, my chancellor will be whomever has 2nd most votes for governor. In the case of a tie, I'll figure something out. |newline| I like that this doesn't give you much choice in the matter. And I think I don't particularly want to be governor yet. So I would vote for you... except we also need people voting for your "running mate". Hmm.	2020-06-23 20:20:50.801000	None	
DDL	725083074093908079	> Does that make assumptions about wolves voting or not voting for each other? |newline| <@596373234262474764>  |newline|  |newline| Nope I only randomized lynches not votes	2020-06-23 20:21:16.256000	None	,Bluey The Bear#1472
Will((ow)|(iam))	725083178984800266	I'd like to hear <@!232212860560736256> 's chancellor pick.	2020-06-23 20:21:41.264000	2020-06-23 20:21:43.313000	,pqr#8310
Sharur	725083201126793336	<@!172155375217278976> why are you voting for mik?	2020-06-23 20:21:46.543000	None	,Fircoal#5329
Sharur	725083321583009853	whoa, pqr has a lot of votes	2020-06-23 20:22:15.262000	None	
Sharur	725083325156294748	why?	2020-06-23 20:22:16.114000	None	
Will((ow)|(iam))	725083512771969084	My understanding is that some people are antsy about really wanting to have a governor (and therefore a chancellor) that they'd rather a random gov than none.	2020-06-23 20:23:00.845000	None	
Sharur	725083533684506635	well in the meantime, I'll vote for Will, who I didn't realize wasn't winning the poll	2020-06-23 20:23:05.831000	None	
Caetra	725083558124847174	people jumped on raven's random wagon for no reason	2020-06-23 20:23:11.658000	None	
Caetra	725083575031955542	for pqr	2020-06-23 20:23:15.689000	None	
Caetra	725083582317461534	¯\_(ツ)_/¯	2020-06-23 20:23:17.426000	None	
conjugate	725083639616110682	was jerry and not raven that did the random i think?	2020-06-23 20:23:31.087000	None	
Sharur	725083678862213131	oh that	2020-06-23 20:23:40.444000	None	
Sharur	725083719718928477	I want to say that I disagree that using !random is bad for town	2020-06-23 20:23:50.185000	None	
Sharur	725083771115929780	but I do think Caetra's right that it should be against the rules	2020-06-23 20:24:02.439000	None	
Sharur	725083810537930822	in fact I think it should be b/c it's such a strong option for town	2020-06-23 20:24:11.838000	None	
Sharur	725083883229675544	I don't really see why we couldn't just take dombot out of this channel, tbh	2020-06-23 20:24:29.169000	None	
Sharur	725083931699052685	probably should have discussed that before the game started	2020-06-23 20:24:40.725000	None	
Fircoal	725083965370794056	I am not sure how it  is a strong option for town	2020-06-23 20:24:48.753000	None	
Sharur	725084017086431293	it's a clear signal of indifference across options	2020-06-23 20:25:01.083000	None	
Will((ow)|(iam))	725084059004567633	!art -t werewolf	2020-06-23 20:25:11.077000	None	
DomBot	725084060040560751	The village blacksmith's mind wanders as he smokes a pipe, tonight's not the full moon right?	2020-06-23 20:25:11.324000	None	
Sharur	725084071251935313	that's risky for <werewolf693949777167253634>	2020-06-23 20:25:13.997000	None	
Sharur	725084097646690346	but for town it's fine	2020-06-23 20:25:20.290000	None	
Sharur	725084131662495765	barring pr info at least	2020-06-23 20:25:28.400000	None	
Sharur	725084188444852234	I assume that's why Caetra objects to it	2020-06-23 20:25:41.938000	None	
conjugate	725084382720950423	it sounds like a strong thing that the option of using proven randomness exists, because it may often put wolves in a situation where they seem suspicious simply by not taking the random route	2020-06-23 20:26:28.257000	None	
conjugate	725084537788301453	anyway was confirmed that its not allowed to use it	2020-06-23 20:27:05.228000	None	
Fircoal	725084563314966660	I object to it because it's easy for werewolves to not have to put their foot down and show that they have preferences	2020-06-23 20:27:11.314000	2020-06-23 20:27:33.446000	
Fircoal	725084590699708568	It's harder to track what they know	2020-06-23 20:27:17.843000	None	
Fircoal	725084603643068466	also it's just less fun	2020-06-23 20:27:20.929000	None	
Sharur	725084747642175619	anyway, Fircoal, why mik?	2020-06-23 20:27:55.261000	None	
pqr	725085293375520868	I don't think random picks particularly benefit either side but given that only one person did it right at the start of the day I don't see it as big issue	2020-06-23 20:30:05.374000	None	
pqr	725085489941577778	I only really skimmed the thread but did mik give an explanation for voting for me for governor yet	2020-06-23 20:30:52.239000	None	
Fircoal	725085857941291119	<@!286950779187625984> : |newline| https://discordapp.com/channels/212660788786102272/720674005807267881/725074140423258274 |newline| https://discordapp.com/channels/212660788786102272/720674005807267881/725074301807624292 |newline|  |newline| in response to:  |newline| https://discordapp.com/channels/212660788786102272/720674005807267881/725028777188524153	2020-06-23 20:32:19.977000	None	,Sharur#7043
Fircoal	725085896537407558	that is why	2020-06-23 20:32:29.179000	None	
Sharur	725086106332299326	hmm, okay... different reasons than I had in mind, and I can understand where he's coming from on that, but I'll join you anyway	2020-06-23 20:33:19.198000	None	
Fircoal	725086178637906035	Why did you have in mind?	2020-06-23 20:33:36.437000	None	
Sharur	725086248053768243	https://discordapp.com/channels/212660788786102272/720674005807267881/725082034694782976	2020-06-23 20:33:52.987000	None	
Fircoal	725086297076662322	(for what it's worth I also didn't like his bandwagon gov vote for pqr with little reason, but that is the lesser item imo)	2020-06-23 20:34:04.675000	None	
Fircoal	725086327514726450	lol	2020-06-23 20:34:11.932000	None	
Sharur	725086363208253573	it's mostly the first thing	2020-06-23 20:34:20.442000	None	
pqr	725086434029207635	I don't have a chancellor pick lined up or anything, would probably do an ~emoji poll~ since there's not a huge amount to go on yet and it provides discussion	2020-06-23 20:34:37.327000	None	
Sharur	725086464722993172	but I mean, he just participated in a game that demonstrates the problems with low traffic, however inconvenient high traffic might be	2020-06-23 20:34:44.645000	None	
pqr	725086533220171857	Or pick someone with a lot of votes for governor	2020-06-23 20:35:00.976000	None	
Sharur	725086589851533433	emoji poll might actually be better than will's approach	2020-06-23 20:35:14.478000	None	
Sharur	725086621308944454	how am I supposed to influence both picks otherwise?	2020-06-23 20:35:21.978000	None	
Sharur	725086735410790500	though maybe the idea is you want to make a concession to the voting bloc that doesn't support you	2020-06-23 20:35:49.182000	None	
Caetra	725086854701121607	emoji poll is better than second place	2020-06-23 20:36:17.623000	None	
mikaelsson	725086861542031360	If we gonna have 1000+ messages i do think it would be good to have some sort of system for europeans to catch up what has happened at night	2020-06-23 20:36:19.254000	None	
Caetra	725086868160643112	but also i hate emoji polls	2020-06-23 20:36:20.832000	None	
Caetra	725086996313276447	or you can just get one of the europeans to post at sharur levels of volume	2020-06-23 20:36:51.386000	None	
Fircoal	725087003770617907	If elected I will pick chancellor by whoever has the best meme.	2020-06-23 20:36:53.164000	None	
mikaelsson	725087004416540772	and pqr does actually seems to be able to better do that than say for example caetra.....	2020-06-23 20:36:53.318000	None	
pqr	725087053565394976	I don't think this is political enough to worry about concessions to voting blocks	2020-06-23 20:37:05.036000	None	
Sharur	725087118564524072	on d1 it shouldn't be	2020-06-23 20:37:20.533000	None	
Caetra	725087166262280192	why should it be the governor's job to give you cliffsnotes	2020-06-23 20:37:31.905000	None	
